timestamp,open_15m,high_15m,low_15m,close_15m,volume,tick_count
2022-11-30 13:45:00,1.20007,1.20155,1.19703,1.20049,0,15
2022-11-30 14:00:00,1.20051,1.20255,1.19975,1.20221,0,15
2022-11-30 14:15:00,1.20226,1.20502,1.20203,1.20349,0,15
2022-11-30 14:30:00,1.20349,1.20446,1.2023,1.20359,0,15
2022-11-30 14:45:00,1.20359,1.206,1.20357,1.2057,0,15
2022-11-30 15:00:00,1.20576,1.20692,1.20493,1.20637,0,15
2022-11-30 15:15:00,1.20635,1.208,1.20635,1.20761,0,15
2022-11-30 15:30:00,1.20763,1.20865,1.20715,1.2075,0,15
2022-11-30 15:45:00,1.2075,1.20773,1.20518,1.2055,0,15
2022-11-30 16:00:00,1.2055,1.20565,1.20452,1.20494,0,15
2022-11-30 16:15:00,1.20492,1.20509,1.20463,1.20472,0,15
2022-11-30 16:30:00,1.20472,1.20557,1.20465,1.20537,0,15
2022-11-30 16:45:00,1.20536,1.2059,1.20496,1.2054,0,15
2022-11-30 17:15:00,1.20524,1.20603,1.20514,1.20566,0,15
2022-11-30 17:30:00,1.20564,1.20591,1.20554,1.20555,0,15
2022-11-30 17:45:00,1.20553,1.20595,1.20553,1.20568,0,15
2022-11-30 18:00:00,1.2057,1.20766,1.20569,1.20728,0,15
2022-11-30 18:30:00,1.20689,1.20879,1.20687,1.20829,0,15
2022-11-30 18:45:00,1.20838,1.20839,1.20741,1.20744,0,15
2022-11-30 19:00:00,1.20743,1.20874,1.20725,1.20768,0,15
2022-11-30 19:15:00,1.20768,1.20836,1.20744,1.20787,0,15
2022-11-30 19:30:00,1.20787,1.20875,1.20769,1.20869,0,15
2022-11-30 19:45:00,1.2087,1.21025,1.2087,1.21008,0,15
2022-11-30 20:00:00,1.21009,1.21045,1.20968,1.21009,0,15
2022-11-30 20:15:00,1.21009,1.21029,1.209,1.20943,0,15
2022-11-30 20:30:00,1.20943,1.20963,1.20746,1.20823,0,15
2022-11-30 20:45:00,1.20823,1.20885,1.20818,1.20824,0,15
2022-11-30 21:00:00,1.20823,1.20854,1.20756,1.2076,0,15
2022-11-30 21:15:00,1.2076,1.2085,1.20739,1.20849,0,15
2022-11-30 21:30:00,1.20849,1.20878,1.20764,1.20778,0,15
2022-11-30 21:45:00,1.20778,1.20818,1.20758,1.2078,0,15
2022-11-30 22:00:00,1.20779,1.2085,1.2076,1.20777,0,15
2022-11-30 22:15:00,1.20774,1.20871,1.20769,1.20815,0,15
2022-11-30 22:30:00,1.20816,1.20935,1.20816,1.20875,0,15
2022-11-30 22:45:00,1.20877,1.209,1.20863,1.20892,0,15
2022-11-30 23:00:00,1.20893,1.20902,1.20855,1.2087,0,15
2022-11-30 23:15:00,1.2087,1.20937,1.20864,1.20917,0,15
2022-11-30 23:30:00,1.20917,1.20992,1.20915,1.20985,0,15
2022-11-30 23:45:00,1.20982,1.21016,1.20935,1.20957,0,15
2022-12-01 00:00:00,1.20955,1.21026,1.20944,1.21025,0,15
2022-12-01 00:15:00,1.21024,1.21073,1.20969,1.20971,0,15
2022-12-01 00:30:00,1.20971,1.2107,1.2096,1.21058,0,15
2022-12-01 00:45:00,1.2106,1.21068,1.20955,1.21017,0,15
2022-12-01 01:00:00,1.21016,1.21016,1.20921,1.20932,0,15
2022-12-01 01:15:00,1.20933,1.21005,1.20922,1.20948,0,15
2022-12-01 01:30:00,1.20948,1.21065,1.20939,1.21025,0,15
2022-12-01 01:45:00,1.21028,1.21139,1.20997,1.21137,0,15
2022-12-01 02:00:00,1.2115,1.21183,1.20949,1.20986,0,15
2022-12-01 02:15:00,1.20986,1.21148,1.20914,1.20957,0,15
2022-12-01 02:30:00,1.20958,1.20979,1.20815,1.20885,0,15
2022-12-01 02:45:00,1.20885,1.20963,1.20693,1.20744,0,15
2022-12-01 03:00:00,1.20754,1.20988,1.20746,1.20961,0,15
2022-12-01 03:15:00,1.2096,1.21006,1.20832,1.20864,0,15
2022-12-01 03:30:00,1.20867,1.21156,1.20856,1.21129,0,15
2022-12-01 03:45:00,1.21129,1.21258,1.21066,1.21222,0,15
2022-12-01 04:00:00,1.21222,1.21268,1.21081,1.21196,0,15
2022-12-01 04:15:00,1.21198,1.21332,1.21189,1.21262,0,15
2022-12-01 04:30:00,1.21258,1.2134,1.21224,1.21288,0,15
2022-12-01 04:45:00,1.21289,1.21507,1.21284,1.21494,0,15
2022-12-01 05:00:00,1.21491,1.21546,1.21366,1.21387,0,15
2022-12-01 05:15:00,1.21389,1.21501,1.2136,1.21438,0,15
2022-12-01 05:30:00,1.2144,1.21477,1.21346,1.21383,0,15
2022-12-01 05:45:00,1.21383,1.21567,1.21352,1.21419,0,15
2022-12-01 06:00:00,1.21419,1.21529,1.21382,1.2143,0,15
2022-12-01 06:15:00,1.2143,1.21504,1.21372,1.21502,0,15
2022-12-01 06:30:00,1.21503,1.21628,1.21494,1.21594,0,15
2022-12-01 06:45:00,1.21593,1.21657,1.2154,1.21638,0,15
2022-12-01 07:00:00,1.21637,1.21888,1.21629,1.21807,0,15
