timestamp,open_15m,high_15m,low_15m,close_15m,volume,tick_count
2023-01-05 03:30:00,1.2016,1.2021,1.20038,1.20069,0,15
2023-01-05 03:45:00,1.20068,1.20271,1.20041,1.20201,0,15
2023-01-05 04:00:00,1.20206,1.2021,1.20086,1.2014,0,15
2023-01-05 04:15:00,1.20141,1.20221,1.20108,1.20198,0,15
2023-01-05 04:30:00,1.20197,1.20336,1.20196,1.20268,0,15
2023-01-05 04:45:00,1.20269,1.20303,1.2019,1.20302,0,15
2023-01-05 05:00:00,1.20303,1.20379,1.2024,1.20256,0,15
2023-01-05 05:15:00,1.20256,1.20279,1.20203,1.20222,0,15
2023-01-05 05:30:00,1.2022,1.20334,1.20194,1.20309,0,15
2023-01-05 05:45:00,1.2031,1.2034,1.20231,1.20251,0,15
2023-01-05 06:00:00,1.20251,1.20284,1.20211,1.2024,0,15
2023-01-05 06:15:00,1.20238,1.20247,1.20123,1.20138,0,15
2023-01-05 06:30:00,1.20137,1.20218,1.20113,1.20167,0,15
2023-01-05 06:45:00,1.20168,1.20249,1.20165,1.20223,0,15
2023-01-05 07:00:00,1.20221,1.20255,1.20144,1.20242,0,15
2023-01-05 07:15:00,1.2024,1.20351,1.20234,1.20266,0,15
2023-01-05 07:30:00,1.20266,1.20293,1.20188,1.2022,0,15
2023-01-05 07:45:00,1.20219,1.2022,1.19998,1.20013,0,15
2023-01-05 08:00:00,1.20015,1.20137,1.20013,1.20038,0,15
2023-01-05 08:15:00,1.20047,1.20099,1.19636,1.1966,0,15
2023-01-05 08:30:00,1.19662,1.19662,1.19232,1.1931,0,15
2023-01-05 08:45:00,1.19312,1.19398,1.19167,1.19196,0,15
2023-01-05 09:00:00,1.19196,1.19251,1.19111,1.19249,0,15
2023-01-05 09:15:00,1.19246,1.19282,1.19119,1.19153,0,15
2023-01-05 09:30:00,1.19154,1.19222,1.19067,1.19153,0,15
2023-01-05 09:45:00,1.19154,1.19199,1.19029,1.1907,0,15
2023-01-05 10:00:00,1.19071,1.1928,1.18891,1.1913,0,15
2023-01-05 10:15:00,1.19129,1.19138,1.18925,1.19,0,15
2023-01-05 10:30:00,1.18997,1.1904,1.18879,1.18922,0,15
2023-01-05 10:45:00,1.18921,1.1894,1.18729,1.18807,0,15
2023-01-05 11:00:00,1.18806,1.18945,1.18781,1.18902,0,15
2023-01-05 11:15:00,1.18901,1.19024,1.18829,1.19022,0,15
2023-01-05 11:30:00,1.19018,1.19068,1.18946,1.19044,0,15
2023-01-05 11:45:00,1.19043,1.19099,1.18969,1.19002,0,15
2023-01-05 12:00:00,1.19002,1.19155,1.18999,1.19078,0,15
2023-01-05 12:15:00,1.19078,1.19193,1.18998,1.19138,0,15
2023-01-05 12:30:00,1.19136,1.19138,1.19028,1.19082,0,15
2023-01-05 12:45:00,1.19083,1.19124,1.1899,1.19069,0,15
2023-01-05 13:00:00,1.1907,1.19074,1.19012,1.19024,0,15
2023-01-05 13:15:00,1.19023,1.19241,1.18967,1.19159,0,15
2023-01-05 13:30:00,1.1916,1.19304,1.1914,1.19271,0,15
2023-01-05 13:45:00,1.19271,1.19349,1.19259,1.19289,0,15
2023-01-05 14:00:00,1.1929,1.19334,1.19198,1.1923,0,15
2023-01-05 14:15:00,1.1923,1.19288,1.19212,1.1922,0,15
2023-01-05 14:30:00,1.1922,1.19271,1.19177,1.19252,0,15
2023-01-05 14:45:00,1.19252,1.19309,1.19167,1.19172,0,15
2023-01-05 15:00:00,1.19173,1.19187,1.19108,1.19147,0,15
2023-01-05 15:15:00,1.19149,1.19167,1.19079,1.19102,0,15
2023-01-05 15:30:00,1.19107,1.19112,1.19058,1.19089,0,15
2023-01-05 15:45:00,1.1909,1.19137,1.1907,1.19093,0,15
2023-01-05 16:00:00,1.19095,1.19117,1.19054,1.19081,0,15
